id;nom;insee;adresse;url;type_usagers;gratuit;nb_places;nb_pr;nb_pmr;nb_voitures_electriques;nb_velo;nb_2r_el;nb_autopartage;nb_2_rm;nb_covoit;hauteur_max;num_siret;Xlong;Ylat;tarif_pmr;tarif_1h;tarif_2h;tarif_3h;tarif_4h;tarif_24h;abo_resident;abo_non_resident;type_ouvrage;info
69123-P-093;LPA Saint Antoine;69123;2 quai Saint-Antoine , 69002, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/st-antoine/#informations;tous;false;787;;11;21;200;;4;21;;205;96950545200017;4.83194630928916;45.7643256376921;;3;6;9;12;;126.95;214.1;enclos_en_surface;
69123-P-094;LPA Gare Part-Dieu;69123;38 rue de la Villette, 69003, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/gare-part-dieu/#informations;tous;false;1740;;11;10;0;;0;33;;190;96950545200017;4.8617;45.76054;;;;;;26.5;;;ouvrage;
69123-P-095;LPA Bonnel Servient;69123;183 rue de Créqui, 69003, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/bonnel-servient/#informations;tous;false;769;;10;2;0;;0;6;;180;96950545200017;4.84847;45.76178;;2.6;5.2;7.800000000000001;10.4;;91.75;137.65;ouvrage;
69123-P-096;LPA Fosse aux Ours;69123;1 bis place Antonin Jutard, 69003, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/fosse-aux-ours/#informations;tous;false;335;;9;4;117;;3;98;;190;96950545200017;4.84052;45.75714;;2.6;5.2;7.800000000000001;10.4;;126.95;183.5;ouvrage;
69123-P-097;LPA Les Halles;69123;156 rue Garibaldi, 69003, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/les-halles/#informations;tous;false;456;;10;2;108;;2;43;;180;96950545200017;4.85133;45.76287;;2.6;5.2;7.800000000000001;10.4;;91.75;137.65;ouvrage;
69123-P-099;LPA Croix Rousse;69123;73 rue de Belfort, 69004, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/croix-rousse/#informations;tous;false;327;;7;1;60;;3;59;;190;96950545200017;4.83287;45.78162;;2.6;5.2;7.800000000000001;10.4;;91.75;114.6;ouvrage;
69123-P-100;LPA Gros Caillou;69123;167 bis boulevard de la Croix Rousse, 69004, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/gros-caillou/#informations;tous;false;449;;14;4;39;;6;43;;190;96950545200017;4.833557;45.7747;;2.6;5.2;7.800000000000001;10.4;;116.25;152.95;ouvrage;
69123-P-101;LPA Saint Georges;69123;6 place Benoît Crépu, 69005, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/st-georges/#informations;tous;false;702;;14;9;80;;2;69;;190;96950545200017;4.827721;45.759798;;3;6;9;12;;126.95;183.5;ouvrage;
69123-P-102;LPA Saint Jean;69123;25 quai Romain Rolland, 69005, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/st-jean/#informations;tous;false;933;;11;2;32;;3;72;;180;96950545200017;4.828487;45.760576;;3;6;9;12;;116.25;152.95;enclos_en_surface;
69123-P-103;LPA Saint Just;69123;21 rue des Farges, 69005, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/st-just/#informations;abonnés;false;63;;0;0;0;;0;4;;190;96950545200017;4.82138;45.75723;;;;;;;114.7;114.7;ouvrage;
69123-P-104;LPA Morand;69123;11 bis place Maréchal Lyautey, 69006, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/morand/#informations;tous;false;696;;12;10;111;;3;70;;190;96950545200017;4.841533;45.767741;;3;6;9;12;;126.95;214.1;ouvrage;
69123-P-105;LPA Ney;69123;19 rue Ney, 69006, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/ney/#informations;abonnés;false;160;;0;0;0;;0;0;;190;96950545200017;4.855157;45.770039;;;;;;;172;172;ouvrage;
69123-P-106;LPA Cité Internationale P0;69123;quai Charles de Gaulle, 69006, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/cite-internationale-p0/#informations;tous;false;954;;20;4;20;;0;20;;190;96950545200017;4.8501;45.7841;;2.6;5.2;7.800000000000001;10.4;;177.35;177.35;ouvrage;
69123-P-107;LPA Cité Internationale P2;69123;quai Charles de Gaulle, 69006, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/cite-internationale-p2/#informations;tous;false;1166;;24;4;0;;0;7;;270;96950545200017;4.856708;45.785853;;2.6;5.2;7.800000000000001;10.4;;137.65;137.65;ouvrage;
69123-P-108;LPA Parc minute Cité Internationale;69123;quai Charles de Gaulle, 69006, Lyon;;tous;false;15;;0;0;0;;0;0;;190;96950545200017;4.851647;45.784614;;;;;;;;;enclos_en_surface;
69123-P-109;LPA Vendôme;69123;49 rue Vauban, 69006, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/vendome/#informations;abonnés;false;157;;5;0;0;;0;18;;190;96950545200017;4.84667;45.76525;;;;;;;191.15;191.15;ouvrage;
69123-P-110;LPA Berthelot;69123;99 rue de Marseille, 69007, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/berthelot/#informations;tous;false;342;;7;3;33;;2;32;;190;96950545200017;4.83638;45.74617;;2.6;5.2;7.800000000000001;10.4;;91.75;114.6;ouvrage;
69123-P-111;LPA Tony Garnier;69123;16 avenue Tony Garnier, 69007, Lyon;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/tony-garnier/#informations;tous;false;839;;17;3;18;;0;18;;190;96950545200017;4.822946;45.729445;;3;6;9;12;;214.1;214.1;ouvrage;
69266-P-010;LPA Hôtel de Ville Villeurbanne;69266;38 bis rue Michel Servet, 69100, Villeurbanne;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/hotel-de-ville-villeurbanne/#informations;tous;false;369;;9;3;92;;3;20;;190;96950545200017;4.87877;45.76618;;2.6;5.2;7.800000000000001;10.4;;50;152.95;ouvrage;
69299-P-001;LPA Aéroport Lyon Saint Exupéry P1 ;69299;Aéroport Saint Exupéry P1, 69125, Colombier-Saugnieu;http://www.lpa.fr/se-garer-dans-un-parking/tous-les-parkings/st-exupery-p1/#informations;tous;false;1968;;10;10;0;;0;11;;190;96950545200017;5.076918;45.719753;;;;;;;;;ouvrage;
